date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:35:08	51852/51852	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:08%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/04/licna-iskustva-part-1/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/04/licna-iskustva-part-1/index.html	(from https://ementalhealthhelp.wordpress.com/category/licna-iskustva/)
22:35:08	24084/24084	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d47fc93b831dbfb90d533f4448fd27e9%22	https://ementalhealthhelp.wordpress.com/category/motivacija/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/motivacija/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/motivacija/)
22:35:08	734645/734645	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:16:07%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/markus-spiske-3_svgdspste-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/markus-spiske-3_svgdspste-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/)
22:35:08	75651/75651	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20May%202020%2010:16:10%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/311-3116037_rubber-gloves-and-a-surgical-mask-royalty-free.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/311-3116037_rubber-gloves-and-a-surgical-mask-royalty-free.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:35:08	62162/62162	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:08%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/03/12-motivacionih-citata-za-uspjeh/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/03/12-motivacionih-citata-za-uspjeh/index.html	(from https://ementalhealthhelp.wordpress.com/category/motivacija/)
22:35:09	29056/29056	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:08%20GMT	https://ementalhealthhelp.wordpress.com/tag/uspjeh/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/uspjeh/index.html	(from https://ementalhealthhelp.wordpress.com/category/motivacija/)
22:35:09	65555/65555	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:09%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/03/kako-muzika-utice-na-ljudski-mozak/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/03/kako-muzika-utice-na-ljudski-mozak/index.html	(from https://ementalhealthhelp.wordpress.com/category/motivacija/)
22:35:09	29075/29075	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:09%20GMT	https://ementalhealthhelp.wordpress.com/tag/muzika/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/muzika/index.html	(from https://ementalhealthhelp.wordpress.com/category/motivacija/)
22:35:09	764558/764558	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:18:15%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/ani-kolleshi-vu-dazveny0-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/ani-kolleshi-vu-dazveny0-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:35:09	15762/15762	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22da9ba9c6c5e723fe9e65da2c1bc513f1%22	https://ementalhealthhelp.wordpress.com/category/uncategorized/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/uncategorized/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/uncategorized/)
22:35:09	46606/46606	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:20:47%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/d7bb992c-b4a0-4104-9a75-116b7dd046d7_1920x1080.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/d7bb992c-b4a0-4104-9a75-116b7dd046d7_1920x1080.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:35:09	57799/57799	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22da9ba9c6c5e723fe9e65da2c1bc513f1%22	https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/ucestali-problemi/feed/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:10	41687/41687	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:27:55%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/unnamed.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/unnamed.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:35:10	25347/25347	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:10%20GMT	https://ementalhealthhelp.wordpress.com/tag/adolescent/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/adolescent/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:10	28070/28070	---M--	200	added ('OK')	image/png	date:Fri,%2001%20May%202020%2010:12:20%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/mental-and-physical-health_green.png	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/mental-and-physical-health_green.png	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:35:10	63515/63515	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:10%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/18/5-najcescijih-simptoma-bipolarnog-poremecaja/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/18/5-najcescijih-simptoma-bipolarnog-poremecaja/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:10	59350/59350	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:10%20GMT	https://ementalhealthhelp.wordpress.com/2020/05/04/starenje-i-mentalno-zdravlje/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/05/04/starenje-i-mentalno-zdravlje/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:10	29065/29065	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:10%20GMT	https://ementalhealthhelp.wordpress.com/tag/starenje/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/starenje/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:11	59189/59189	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:11%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/10-tehnika-kako-da-rijesite-napad-panike/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/10-tehnika-kako-da-rijesite-napad-panike/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:11	29391/29391	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:11%20GMT	https://ementalhealthhelp.wordpress.com/tag/napadpanike/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/napadpanike/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:11	29998/29998	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:35:11%20GMT	https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/page/2/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/category/ucestali-problemi/page/2/index.html	(from https://ementalhealthhelp.wordpress.com/category/ucestali-problemi/)
22:35:40	4777899/4777899	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:14:40%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/g-r-mottez-lrekygwco-k-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/g-r-mottez-lrekygwco-k-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:36:14	984/984	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222ebeb2bd7561d5acc27c85b7455fe85e%22	https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/)
22:36:15	26896/26896	---MCZ	200	added ('OK')	text/html	etag:W/%2250c3bf4e048c083dec8795f9cb3da818%22	https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post-2/)
22:36:15	967/967	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222ebeb2bd7561d5acc27c85b7455fe85e%22	https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/27/example-post/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:36:43	29956/29956	---MCZ	200	added ('OK')	text/html	etag:W/%2265392bf16404c7176f689393ef7787d7%22	https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/27/example-post/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/27/example-post/)
22:37:18	1010/1010	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c33ccade47a2c2ad1a00abf946af64b8%22	https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:37:19	28849/28849	---MCZ	200	added ('OK')	text/html	etag:W/%222dbaa2f834ce185725a0f599cc37015a%22	https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:37:20	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:36:15%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:37:20	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:36:44%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/covid-19-i-mentalno-zdravlje/)
22:37:20	1010/1010	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22241a32faa0934d0548d4b4f78a78a0ff%22	https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/)
22:37:20	62527/62527	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20May%202020%2020:37:20%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/anksioznost/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/anksioznost/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/)
22:37:20	87889/87889	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20May%202020%2010:05:48%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/header-1000x675-1.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/header-1000x675-1.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:37:23	435461/435461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2010:06:01%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/online-marketing-higeoqjs_ie-unsplash.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/online-marketing-higeoqjs_ie-unsplash.jpg	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:37:36	26881/26881	---MCZ	200	added ('OK')	text/html	etag:W/%228006e18c75ef3fde1d8a90a0d904f335%22	https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/)
22:37:39	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:37:20%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/)
22:38:27	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:37:21%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/intervju-na-temu-e-zdravstva/)
22:38:31	1015/1015	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22ac7b11aaf9cc5c0825866c29ec94b2da%22	https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/feed/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:38:43	28663/28663	---MCZ	200	added ('OK')	text/html	etag:W/%22fdc0c8525561ce95b08b93c8477fdae8%22	https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/amp/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/amp/index.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:38:43	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:37:39%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/?share=twitter	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/index9a7b.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:38:43	346/346	---MCZ	200	added ('OK')	text/plain	date:Tue,%2019%20May%202020%2020:38:31%20GMT	https://s0.wp.com/robots.txt		(from https://ementalhealthhelp.wordpress.com/e-health-2/)
22:38:43	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2019%20May%202020%2020:38:28%20GMT	https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/?share=facebook	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/index5a58.html	(from https://ementalhealthhelp.wordpress.com/2020/04/30/sta-treba-da-znam-o-ehealth-u/)
22:38:43	1984/1984	---M--	200	added ('OK')	image/png	etag:%225bffef61-7c0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/postto-buttons.png	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
22:38:43	1232/1232	---M--	200	added ('OK')	image/gif	etag:%225c066ea7-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
22:38:44	1232/1232	---M--	200	added ('OK')	image/gif	etag:%225c066ea7-4d0%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/button-back-over.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
22:38:44	10819/10819	---M--	200	added ('OK')	image/gif	etag:%225bffef61-2a43%22	https://s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	C:/My%20Web%20Sites/sajt/s0.wp.com/wp-content/mu-plugins/highlander-comments/images/loader.gif	(from https://s0.wp.com/wp-content/mu-plugins/highlander-comments/style.css?m=1530132353h&cssminify=yes)
22:38:45	59028/59028	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2016:55:44%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/img_4270.jpg	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/img_4270.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:45	20945/20945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2016:55:46%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/05/221366_web.jpg?w=640	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/05/221366_web73d9.jpg	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:46	260419/260419	---M--	200	added ('OK')	text/javascript	etag:%2216c47a801c818b51%22	https://cdn.ampproject.org/v0.js	C:/My%20Web%20Sites/sajt/cdn.ampproject.org/v0.js	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:46	30945/30945	---M--	200	added ('OK')	text/javascript	etag:%22e0960d0f3f5e2042%22	https://cdn.ampproject.org/v0/amp-youtube-0.1.js	C:/My%20Web%20Sites/sajt/cdn.ampproject.org/v0/amp-youtube-0.1.js	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:46	16934/16934	---M--	200	added ('OK')	text/javascript	etag:%229fe434851af15abb%22	https://cdn.ampproject.org/v0/amp-social-share-0.1.js	C:/My%20Web%20Sites/sajt/cdn.ampproject.org/v0/amp-social-share-0.1.js	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:46	243/243	---M--	200	added ('OK')	image/png	etag:%225e014184-f3%22	https://s2.wp.com/wp-content/plugins/amp-1.4/assets/images/placeholder-icon.png	C:/My%20Web%20Sites/sajt/s2.wp.com/wp-content/plugins/amp-1.4/assets/images/placeholder-icon.png	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:47	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:47%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&host=ementalhealthhelp.wordpress.com&ref=DOCUMENT_REFERRER&amp=1&blog=176533298&v=wpcom&tz=2&user_id=0&post=437&subd=ementalhealthhelp	C:/My%20Web%20Sites/sajt/pixel.wp.com/ba344.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:47	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:47%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&v=wpcom-no-pv&crypt=UE40eW5QN0p8M2Y%2FRE1mJVY3bm9aR3VCbS9mWm1pRyZuJS1LX1t5QmRXZzE3RC9rQWZHK1FjbDltdWdaMVFFZTcxUGVHLWR0WTJoQW5TSDQ9SVRMNklYNG53Jmp%2BMm9JLHJWcmdaLXxVUGswQy9rZTk9MWRLT0dQRjlaMTRIQmJqdCxda2kvXVdiQzdqWWd%2BZm50ZnpXSS03eEd%2BWH5HekQzQUE2aS5sR2QwMFomUVQ5MHJJYkVdRVg5WWpBRXZJLGtWUyY0UEouTjRvMTFNQXxhUjRXP3hRd2NLUWM%3D	C:/My%20Web%20Sites/sajt/pixel.wp.com/bee7a.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/sizofrenija/amp/)
22:38:48	10730/10730	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2296cd344bae13600f8842227186628449%22	https://ementalhealthhelp.wordpress.com/tag/sizofrenija/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/sizofrenija/feed/index.html	(from https://ementalhealthhelp.wordpress.com/tag/sizofrenija/)
22:38:48	10713/10713	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2296cd344bae13600f8842227186628449%22	https://ementalhealthhelp.wordpress.com/tag/bolest/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/bolest/feed/index.html	(from https://ementalhealthhelp.wordpress.com/tag/bolest/)
22:38:48	52710/52710	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Apr%202020%2020:24:49%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/cropped-screen-shot-2017-08-09-at-12.32.42-pm-1.png?w=200	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/cropped-screen-shot-2017-08-09-at-12.32.42-pm-1ebf4.png	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/)
22:38:48	72848/72848	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Apr%202020%2020:24:49%20GMT	https://ementalhealthhelp.files.wordpress.com/2020/04/cropped-screen-shot-2017-08-09-at-12.32.42-pm-1.png?w=240	C:/My%20Web%20Sites/sajt/ementalhealthhelp.files.wordpress.com/2020/04/cropped-screen-shot-2017-08-09-at-12.32.42-pm-1d209.png	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/)
22:38:48	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:48%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&host=ementalhealthhelp.wordpress.com&ref=DOCUMENT_REFERRER&amp=1&blog=176533298&v=wpcom&tz=2&user_id=0&post=434&subd=ementalhealthhelp	C:/My%20Web%20Sites/sajt/pixel.wp.com/b7657.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/)
22:38:49	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:49%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&v=wpcom-no-pv&crypt=UE40eW5QN0p8M2Y%2FRE1mJVY3bm9aR3VCbS9mWm1pRyZuJS1LX1t5QmRXZzE3RC9rQWZHK1FjbDltdWdaMVFFZTcxUGVHLWR0WTJoQW5TSDQ9SVRMNklYNG53Jmp%2BMm9JLHJWcmdaLXxVUGswQy9rZTk9MWRLT0dQRjlaMTRIQmJqd2kmR2ssZ118LlUmLEtZTkxmS1FSVmJiZ0w0P2hqamJkYlRycnNHVExDMUtvbU9mNyVPUyVSeXkzcTJRUytzRjRFY049STNHcDVRNV15UzBsMWt3dE1KJmtGVEEyZQ%3D%3D	C:/My%20Web%20Sites/sajt/pixel.wp.com/b6139.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustva-part-3/amp/)
22:38:49	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:49%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&host=ementalhealthhelp.wordpress.com&ref=DOCUMENT_REFERRER&amp=1&blog=176533298&v=wpcom&tz=2&user_id=0&post=380&subd=ementalhealthhelp	C:/My%20Web%20Sites/sajt/pixel.wp.com/b3ae4.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/amp/)
22:38:49	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:49%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&v=wpcom-no-pv&crypt=UE40eW5QN0p8M2Y%2FRE1mJVY3bm9aR3VCbS9mWm1pRyZuJS1LX1t5QmRXZzE3RC9rQWZHK1FjbDltdWdaMVFFZTcxUGVHLWR0WTJoQW5TSDQ9SVRMNklYNG53Jmp%2BMm9JLHJWcmdaLXxVUGswQy9rZTk9MWRLT0dQRjlaMTRIQmJqdmI0RWJVTGZ%2BOFNYQlpMcVcsLF0lUk5aUE44ZGtGenlpY2NfbnpXdzFSNFhPLHp8LnpESTMyT05oZSx8eXd4QTguRHFBbFZRMDArcGtaN3ZoeCZwVyxDaCtZdDE1	C:/My%20Web%20Sites/sajt/pixel.wp.com/b333c.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/19/licna-iskustvapart-2/amp/)
22:38:50	22877/22877	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229ca458df5c513d58ad87afc45758ddd1%22	https://ementalhealthhelp.wordpress.com/tag/anksioznost/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/anksioznost/feed/index.html	(from https://ementalhealthhelp.wordpress.com/tag/anksioznost/)
22:38:50	7136/7136	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%229ca458df5c513d58ad87afc45758ddd1%22	https://ementalhealthhelp.wordpress.com/tag/studenti/feed/	C:/My%20Web%20Sites/sajt/ementalhealthhelp.wordpress.com/tag/studenti/feed/index.html	(from https://ementalhealthhelp.wordpress.com/tag/studenti/)
22:38:50	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2019%20May%202020%2020:38:50%20GMT	https://pixel.wp.com/b.gif?rand=RANDOM&host=ementalhealthhelp.wordpress.com&ref=DOCUMENT_REFERRER&amp=1&blog=176533298&v=wpcom&tz=2&user_id=0&post=356&subd=ementalhealthhelp	C:/My%20Web%20Sites/sajt/pixel.wp.com/b7962.gif	(from https://ementalhealthhelp.wordpress.com/2020/05/18/12-stvari-koje-skola-i-profesoru-mogu-uraditi-zarad-poboljsanja-mentalnog-zdravlja-ucenika/amp/)
